cell,month,X_bps,Z_bench_bps,REV_bench_bps,d1_d10_bps,crisis
AREA_RW_f5,2018-05,-63.541262645979494,145.2618904441811,54.67526604068667,-140.12024655146698,False
AREA_RW_f5,2018-06,4.3300972315815995,37.02133643500277,16.717259642491758,91.18705337118176,False
AREA_RW_f5,2018-07,50.756140360670145,126.3768399967578,39.055376522927794,100.91838523459054,False
AREA_RW_f5,2018-08,-157.78283853901394,11.449567485608583,-133.45466279974238,-267.27389898327914,False
AREA_RW_f5,2018-09,7.376761367841045,143.59360751398552,-81.9607115230415,105.72003831031533,False
AREA_RW_f5,2018-10,148.55779265745994,136.99081266414552,249.57968712697163,278.96170604922054,False
AREA_RW_f5,2018-11,-17.15949084261016,-57.23107835509042,-81.88245430501034,-47.57839849561699,False
AREA_RW_f5,2018-12,285.2836898741409,195.09564389055976,495.4823916067365,519.1853476838015,False
AREA_RW_f5,2019-01,43.273735891650006,-17.353892540106457,-12.152357017655262,74.92424110571834,False
AREA_RW_f5,2019-02,-21.852066939455767,-95.737488288242,-77.25545579559058,-34.03683007537031,False
AREA_RW_f5,2019-03,104.84155060080924,158.16451895209858,107.0207831768762,286.1808737233517,False
AREA_RW_f5,2019-04,57.033939709907365,-38.587663253042656,74.03604067089702,74.91614232344446,False
AREA_RW_f5,2019-05,-25.678776375160222,-34.95749743324332,57.71901033228909,74.15442626281812,False
AREA_RW_f5,2019-06,-96.6776516402081,131.41110998968884,36.35302871124221,-158.7390044247487,False
AREA_RW_f5,2019-07,82.65985754720613,79.20299572277477,-260.21336196538925,30.6924264025692,False
AREA_RW_f5,2019-08,349.5607047824409,237.36934095366712,408.3767397794519,696.4941862843812,False
AREA_RW_f5,2019-09,164.3335100125603,120.70226879189036,126.18094687046683,67.40291192113983,False
AREA_RW_f5,2019-10,-54.1649551116739,-132.26215626163997,10.275729712666097,145.15812374968107,False
AREA_RW_f5,2019-11,-3.3317465411753693,-26.34611978729627,-12.408196372664293,-35.88771924143687,False
AREA_RW_f5,2019-12,1.559161776919955,-2.3139542725969453,-23.6493884214453,-13.567743371360207,False
AREA_RW_f5,2020-01,-33.394221609964674,-30.98822109894008,11.768285197283936,76.81413071131315,False
AREA_RW_f5,2020-02,-427.4983268386471,141.54592355945076,-760.2128659765725,-886.2179151577253,True
AREA_RW_f5,2020-03,109.18766361627682,205.32391325803957,386.59075901451115,62.81884260708769,True
AREA_RW_f5,2020-04,-439.1368846921188,187.17967892602394,-281.9998937837909,-634.4169550121374,True
AREA_RW_f5,2020-05,-15.785573458755032,680.5125231884251,1581.598773889081,449.67990905393384,True
AREA_RW_f5,2020-06,0.5329391038676352,-65.35998300604605,-50.29913857493453,-256.11432575165026,True
AREA_RW_f5,2020-07,-16.71191768297737,65.63318888926806,176.06440329220152,121.27561360506984,False
AREA_RW_f5,2020-08,-149.32517042766614,1.7237136966260365,-51.53642376976294,-89.0875712355197,False
AREA_RW_f5,2020-09,-140.92997459007728,-48.61915897067422,-89.01468147896308,-170.17201482044703,False
AREA_RW_f5,2020-10,-89.58066349812776,22.32127384479324,15.534937128223111,-45.41903149049155,False
AREA_RW_f5,2020-11,-178.50692281469003,-212.7581445923126,-209.18074944724222,-272.45336497398813,False
AREA_RW_f5,2020-12,-349.8027231099546,115.10004554507393,-172.40810891883046,-372.70374270127235,False
AREA_RW_f5,2021-01,-60.63814218140659,52.75534347988442,263.9953412809938,147.65431316247268,False
AREA_RW_f5,2021-02,-157.47476905155494,-200.2269044693734,-65.72366461934324,-270.9397942633206,False
AREA_RW_f5,2021-03,192.92688074223153,-79.19085735081029,113.98671906062297,336.77027070224506,False
AREA_RW_f5,2021-04,124.7091048705801,-226.26389646263524,81.06813876268222,175.31992006399065,False
AREA_RW_f5,2021-05,-82.31769448824141,56.17220262006052,-49.4455116483182,-134.56652258373552,False
AREA_RW_f5,2021-06,-137.3059947992296,-33.749580823707845,-322.6043978853688,-338.52966088822484,False
AREA_RW_f5,2021-07,27.466020500908296,-73.04633786888887,36.879841740875065,-37.15584340136644,False
AREA_RW_f5,2021-08,117.55971040542173,-16.961250639215432,49.271161862787444,32.16956833189246,False
AREA_RW_f5,2021-09,12.104155789105613,-84.70746567037848,-66.73040154922872,-132.09214946010204,False
AREA_RW_f5,2021-10,-131.34880787762734,112.79085431545703,126.5180436171543,-104.67672119897155,False
AREA_RW_f5,2021-11,43.94380048918609,162.01944763542608,9.22868785689028,210.51432778424672,False
AREA_RW_f5,2021-12,-156.6757238539937,-78.39691811098201,-259.7234844423471,127.15372323988915,False
AREA_RW_f5,2022-01,-80.98987865255941,-63.485812241950306,-64.95786506411036,-344.657254652954,True
AREA_RW_f5,2022-02,-38.24623783312379,-143.63278689953768,-182.2665454146468,-368.64394883131075,True
AREA_RW_f5,2022-03,-221.23608030591828,-130.41765160757942,-272.5988562674491,-529.9600046016513,True
AREA_RW_f5,2022-04,69.16340376656707,-41.38503264617563,11.953004892967453,-46.19035434975461,True
AREA_RW_f5,2022-05,-90.60666113942862,-38.574819527466836,-30.165206541207464,-189.55183345061965,True
AREA_RW_f5,2022-06,-113.40894373265242,-141.26481123356808,-99.68478051432821,-310.1041948270404,True
AREA_RW_f5,2022-07,-251.54770557671554,70.21577628037834,19.10520708288951,-229.46127223414734,True
AREA_RW_f5,2022-08,41.85750880965025,0.29240040344897383,48.83107616403332,149.79398876893617,True
AREA_RW_f5,2022-09,-159.90913999903108,-331.02404752291056,-21.000459374654888,-342.8413965349996,True
AREA_RW_f5,2022-10,-179.89157967565887,-158.380587856986,-286.304926010295,-373.8748507324033,True
AREA_RW_f5,2022-11,-135.13254002821455,-185.92519947933587,-144.77497108867087,-245.34641352426763,True
AREA_RW_f5,2022-12,38.32813729745342,-58.49611036587311,248.0735785006873,149.8294202102788,True
AREA_RW_f5,2023-01,-149.9900500071926,-46.63108567051836,-136.6387976471012,-252.44766310309427,False
AREA_RW_f5,2023-02,-67.62616203650774,-54.49522810367542,-28.407968541690888,-144.10509469611378,False
AREA_RW_f5,2023-03,-12.006572900408853,-9.543586856406465,-78.21797711082046,12.794130037564424,False
AREA_RW_f5,2023-04,-134.61045589850283,-13.96173114680193,-75.8787732787235,-254.28022544665237,False
AREA_RW_f5,2023-05,-51.962662367769575,-202.78469689599456,174.39963999484635,100.5749865909324,False
AREA_RW_f5,2023-06,-65.74162240041699,-61.23205073213993,-19.599850414023233,-52.712424448030966,False
AREA_RW_f5,2023-07,28.770603631438995,-9.889218349694445,-96.22545594829606,30.556290346174226,False
AREA_RW_f5,2023-08,-128.27277074377102,-42.61981101732426,-119.59778072926117,-307.87572690585023,False
AREA_RW_f5,2023-09,-93.92384484061621,-123.66440822239741,-155.4152645965327,-72.80745251133496,False
AREA_RW_f5,2023-10,18.438823946779898,3.401714231486899,205.5260826110656,99.46707374947877,False
AREA_RW_f5,2023-11,-76.4926882049519,-196.92783292994326,-211.62814807443695,-51.040656256277195,False
AREA_RW_f5,2023-12,37.614617499587204,51.89795743948008,3.241077472600005,97.91328257165347,False
AREA_RW_f5,2024-01,-86.69514215280589,-67.61885472377698,11.515345837352971,-131.7175509612627,False
AREA_RW_f5,2024-02,-28.54037068097271,-138.4329224258891,-56.42088817323053,-6.929948119524902,False
AREA_RW_f5,2024-03,-149.648864621229,-106.74332718999257,-181.35168934710532,-257.6108013487889,False
AREA_RW_f5,2024-04,-7.278440784922943,80.86839736180292,70.62704299465786,24.178372840930503,False
AREA_RW_f5,2024-05,9.757695918880556,65.46127731100749,47.85511174318035,-23.807653701225323,False
AREA_RW_f5,2024-06,-57.53817685944956,-8.22263766205987,43.55157846901503,-218.14427146606826,False
AREA_RW_f5,2024-07,-236.77515626914308,-241.95176151150133,-364.2294197266799,-273.8091485240594,False
AREA_RW_f5,2024-08,-183.875920052662,-112.0707066976375,-258.5815315192404,-432.33414919437337,False
AREA_RW_f5,2024-09,114.33866758715357,-88.56181092797571,119.14746232427801,151.17006506067608,False
AREA_RW_f5,2024-10,-296.6234500480835,-134.34163888745798,-178.06440547082755,-573.2013244347856,False
AREA_RW_f5,2024-11,55.36942857019599,40.76028359977175,62.496124636517386,-21.90881133517887,False
AREA_RW_f5,2024-12,15.50283055616844,32.72109194316849,137.29999042934043,-32.98485624108556,False
AREA_RW_f5,2025-01,-37.44475224690906,-41.04901024064955,24.014897895922132,-115.25625255623548,False
AREA_RW_f5,2025-02,87.52831403708979,-103.8763895007358,-109.64995084683255,75.81842261306069,False
AREA_RW_f5,2025-03,-171.30995747185753,-141.5756083886237,-188.1460779800538,-442.7012558850624,False
AREA_RW_f5,2025-04,-174.81895878996747,-130.9695971498212,-152.68874615394765,-116.53689155327471,False
AREA_RW_f5,2025-05,-110.29776202390167,70.53019731931937,-19.242135465357137,-151.5919636484881,False
AREA_RW_f5,2025-06,-106.21414188842756,114.83099335948698,-83.90519574745437,-22.288931546046165,False
AREA_RW_f5,2025-07,9.803861934020919,-47.898066061800954,-149.4563963778506,83.57745512250763,False
AREA_RW_f5,2025-08,-79.04840163579046,1.978273008300278,-51.83402161553476,-296.95480339816146,False
AREA_RW_f5,2025-09,-38.27755433359442,-97.30902405852913,-39.698882327309086,-64.88033498513259,False
AREA_RW_f5,2025-10,69.92313899302903,-6.621033309047503,-74.06860719580803,56.76783106310677,False
AREA_RW_f5,2025-11,11.065313305593182,132.52692665441475,200.94066542830697,89.7543231415955,False
AREA_RW_f5,2025-12,-176.23027531364272,-77.97222714167891,-8.010781125718617,-358.37862374128787,False
AREA_RW_f21,2016-01,-16.37302203302743,54.38174009354195,162.2003335071573,351.11071109894505,False
AREA_RW_f21,2016-02,212.11256617940182,4.2057963593016,303.4316874742268,330.44255013116253,False
AREA_RW_f21,2016-03,80.60985490739975,420.74544925173706,19.85794842074647,156.2863436050251,False
AREA_RW_f21,2016-04,-343.461437174193,109.38837142112304,-118.36522449588603,-469.4945760312754,False
AREA_RW_f21,2016-05,-15.74360999227517,365.3764382876641,278.6092179699875,-237.3019479801218,False
AREA_RW_f21,2016-06,299.74175199352794,255.0576593435771,483.47025034116746,722.2123207571863,False
AREA_RW_f21,2016-07,184.35653642141676,-131.66626330950916,-49.75361121032754,265.2046661860362,False
AREA_RW_f21,2016-08,-116.30734237815156,-75.8353701254467,-69.79636204794333,-236.1045148843841,False
AREA_RW_f21,2016-09,123.59769078578832,79.70681697172274,-14.378076607573474,235.3949585589797,False
AREA_RW_f21,2016-10,-514.3519492848422,-187.22981483901322,360.5757128303843,-1046.955309646944,False
AREA_RW_f21,2016-11,147.0801203321539,102.4749627706761,97.72803529066482,86.42162471740856,False
AREA_RW_f21,2016-12,-109.22161718882018,-246.72585753871294,-150.13209857797298,51.22291769078247,False
AREA_RW_f21,2017-01,-93.78038805551034,3.539040650460332,-249.28211424194984,-52.605096164494576,False
AREA_RW_f21,2017-02,57.52511884203588,-35.54913174663697,21.91448775512463,-55.9686494682435,False
AREA_RW_f21,2017-03,-135.62750349568117,42.07915090626041,-123.9156610445753,-325.8800033771778,False
AREA_RW_f21,2017-04,-167.76114094505175,-396.17280724066546,-386.7875606815951,-345.26788764796703,False
AREA_RW_f21,2017-05,62.53642260957896,115.21102445914295,136.8111630461186,184.6790289367783,False
AREA_RW_f21,2017-06,-17.00610741762476,42.5600260577094,41.08422601671555,-167.2565271517882,False
AREA_RW_f21,2017-07,-90.97734078794814,3.4640439224745134,-276.3906695663778,-24.929040239515846,False
AREA_RW_f21,2017-08,222.42082278696077,68.15791939968959,164.2101212669573,654.1941933479335,False
AREA_RW_f21,2017-09,-117.57012087491914,-1.6971171908952698,-178.00232690587816,-125.45549304900734,False
AREA_RW_f21,2017-10,-3.373443888959396,-56.312904441934776,108.6202201973583,109.8904329419068,False
AREA_RW_f21,2017-11,198.45328151245417,-133.78413698782907,2.926178963887742,397.0664105282846,False
AREA_RW_f21,2017-12,-324.79881543750605,-180.77281230548581,-229.62837561819921,-375.99272119631877,False
AREA_RW_f21,2018-01,-144.104016369165,-248.85778045017744,-119.1957867891473,-216.03434369904758,False
AREA_RW_f21,2018-02,53.278651581622995,97.39371997362679,3.8927508307381835,46.92374415462477,False
AREA_RW_f21,2018-03,-121.6015781977249,46.520632319782486,70.8051667003178,-329.8240189006603,False
AREA_RW_f21,2018-04,222.8665781621229,25.692645613068084,272.2958981957814,403.66810984439053,False
AREA_RW_f21,2018-05,13.655018436268419,271.2891867595605,353.2699978412732,-122.55119813463355,False
AREA_RW_f21,2018-06,268.5625880104584,26.77954560238782,153.9940152511244,624.651667152707,False
AREA_RW_f21,2018-07,-22.493337127988642,257.2082322874004,18.1994516187969,124.47518682841888,False
AREA_RW_f21,2018-08,-107.30269749511137,4.029530829272224,-19.284495726003282,-161.7080852525196,False
AREA_RW_f21,2018-09,36.773670264417106,188.3624729883124,-239.8485503131882,301.15301205955683,False
AREA_RW_f21,2018-10,231.92444812288122,-85.04938028813577,-50.91774569694289,279.19497464522635,False
AREA_RW_f21,2018-11,-7.7291937660266266,-65.08632978966159,-36.49563292805983,-94.57381419732778,False
AREA_RW_f21,2018-12,438.75203749738245,330.58484025354994,639.3952390162138,949.6465640100122,False
AREA_RW_f21,2019-01,-52.39000619250894,37.51848844661086,-50.58924950593128,-97.41803098579472,False
AREA_RW_f21,2019-02,2.917705863760738,-105.5318148864251,-92.3660021274651,-13.822889360955168,False
AREA_RW_f21,2019-03,-50.18610234447222,287.91654618039536,127.0929586367106,43.45899500390944,False
AREA_RW_f21,2019-04,277.1633056638859,-351.1445902410042,-56.68191356340148,182.28955956179988,False
AREA_RW_f21,2019-05,526.5987356148837,417.10768254400887,664.9894631827159,887.8852998726969,False
AREA_RW_f21,2019-06,-45.70527552646829,-43.2242350380577,45.00443114577899,33.7345608652309,False
AREA_RW_f21,2019-07,-3.0914788344192647,55.267971217913896,-512.0545815453205,-39.73782196373822,False
AREA_RW_f21,2019-08,323.64443124428726,229.03968893458685,376.63679574204446,522.131513713493,False
AREA_RW_f21,2019-09,-123.05383792523193,152.41644775304937,101.63688339741239,-102.84734244533644,False
AREA_RW_f21,2019-10,-27.155277414486722,-202.09214476263094,0.11458916366207522,178.51915203055583,False
AREA_RW_f21,2019-11,171.70365044444253,90.22250595143652,143.39755496366547,189.69827696585153,False
AREA_RW_f21,2019-12,146.4176566844725,176.0293167608669,221.88479846692863,47.28291047606049,False
AREA_RW_f21,2020-01,-333.05147041802,-250.82450585781484,-450.7118318714383,-574.3439117935455,False
AREA_RW_f21,2020-02,-947.5020554630767,-203.38601153982754,-1527.70352084699,-1742.7415369768062,True
AREA_RW_f21,2020-03,1261.7118346389911,565.7668183999504,1698.6983536995253,1511.2041157452984,True
AREA_RW_f21,2020-04,-158.62771206994003,16.617144338990226,-176.3832792581558,-132.39976704957488,True
AREA_RW_f21,2020-05,76.31469674283139,469.2833763920127,655.8429743016136,42.23014473769166,True
AREA_RW_f21,2020-06,-3.9050713308077385,-223.62292570014083,22.148411017946167,-252.45646775039904,True
AREA_RW_f21,2020-07,-113.04477887112307,71.9911721310721,86.37222836441042,100.7637819660449,False
AREA_RW_f21,2020-08,18.8463649408142,30.957064619599286,-40.22313163599522,-74.27400617128852,False
AREA_RW_f21,2020-09,-31.471189033641256,-320.11019401014784,-258.0501176481385,-240.08349402393847,False
AREA_RW_f21,2020-10,25.288344048073895,-494.67741362586247,470.32410502058696,317.0540571492822,False
AREA_RW_f21,2020-11,5.6012833159643085,-274.09159781441286,-187.5374194275867,-47.24729181797505,False
AREA_RW_f21,2020-12,-223.91391706837055,185.01524631911002,10.658939217634694,-232.90798666311082,False
AREA_RW_f21,2021-01,-481.57735177462996,-163.02285805741363,473.82447212766675,-287.26110558958845,False
AREA_RW_f21,2021-02,190.3635469825337,167.01566734975893,344.0783763220854,516.5746969602856,False
AREA_RW_f21,2021-03,-207.45702629543715,-161.2173158666868,-217.88096481567823,-195.90189216236246,False
AREA_RW_f21,2021-04,204.21716228898734,-193.8731564864633,162.84446141575802,348.2189382396933,False
AREA_RW_f21,2021-05,626.148125463484,177.28312093851454,424.3005800614542,833.2449872611385,False
AREA_RW_f21,2021-06,-305.8135586154576,-168.46895613897217,-538.2556356041147,-679.937503722204,False
AREA_RW_f21,2021-07,-61.79584086569491,-100.23263427516707,-45.06495318049218,-272.7992132500258,False
AREA_RW_f21,2021-08,100.52797972823397,-17.76831723025972,291.84299995692027,346.27109879242045,False
AREA_RW_f21,2021-09,155.42118566968486,133.2178017976927,-3.921021153065196,52.47399092545832,False
AREA_RW_f21,2021-10,-45.664583993390124,-231.5248358404764,-401.0561491505225,97.74532213287078,False
AREA_RW_f21,2021-11,128.5153620942038,264.02250613156974,20.25225314266535,338.6380699009234,False
AREA_RW_f21,2021-12,-275.35991195486713,31.026461847529358,-399.42965641075864,21.203262608483904,False
AREA_RW_f21,2022-01,-150.54240553244023,42.2451759417666,80.53013943682915,-628.9510773564971,True
AREA_RW_f21,2022-02,97.79485796702347,105.76046145083743,19.856150870515634,67.97153778001906,True
AREA_RW_f21,2022-03,133.14862112720107,105.8694678996168,103.12041100171636,-40.91703321402483,True
AREA_RW_f21,2022-04,143.9035796978241,-30.439682520820828,90.66345448393446,352.22650607729554,True
AREA_RW_f21,2022-05,-122.69160692834873,310.3784426216041,-287.2086169330626,98.71150847449813,True
AREA_RW_f21,2022-06,-92.9681850388156,3.1986437311851135,88.16713569614582,-99.87830354852734,True
AREA_RW_f21,2022-07,529.6246664941112,23.883144273370313,88.5701585631462,611.6136157271964,True
AREA_RW_f21,2022-08,-19.16750745838747,-26.589792678571726,-314.53224351135816,-197.77694707022454,True
AREA_RW_f21,2022-09,-235.78405485084332,-316.24809168009193,-166.675485343193,-473.31749783755,True
AREA_RW_f21,2022-10,57.116457389448236,30.45658906537907,-58.08993661160514,458.1678392715853,True
AREA_RW_f21,2022-11,-155.43546380246562,-175.7040781769034,-273.2678325414051,-308.50367117244787,True
AREA_RW_f21,2022-12,397.4149895484351,356.20155377418973,1126.1803686148687,1067.3221062211887,True
AREA_RW_f21,2023-01,22.55787511361164,-85.49392113427746,-10.05095268839285,26.751694674496918,False
AREA_RW_f21,2023-02,-41.22231262715888,-79.99627017016279,-152.43244262174673,-265.8058426182457,False
AREA_RW_f21,2023-03,-435.3427870132651,-489.96989496113605,-586.1995569399206,-439.8011545450916,False
AREA_RW_f21,2023-04,318.7360566970516,240.881326257006,462.1847371447649,558.7440906797253,False
AREA_RW_f21,2023-05,-255.97574386834006,-210.1209905260302,-32.85940654564195,-634.8950359074051,False
AREA_RW_f21,2023-06,-240.0620578811253,70.74288943126838,117.74226569947109,-36.21177640812616,False
AREA_RW_f21,2023-07,49.2403193677142,-63.021465549904924,-71.55521153679886,45.8794205119209,False
AREA_RW_f21,2023-08,-179.82512272056078,34.31764333201519,-104.98643904933644,-470.1087793890344,False
AREA_RW_f21,2023-09,-177.3721607660046,76.53772889085066,-410.15459364152184,-468.63497296236676,False
AREA_RW_f21,2023-10,-31.96764290789397,-51.870054322523394,406.2652649303493,240.8268879870408,False
AREA_RW_f21,2023-11,372.2836650105862,-191.520547670447,-20.272834208286405,513.7072055690385,False
AREA_RW_f21,2023-12,8.180153783547834,45.156288156355764,4.307212430828154,74.5738362078253,False
AREA_RW_f21,2024-01,-148.11125730169724,-163.68141496634144,-23.640222285731678,-114.74224655952908,False
AREA_RW_f21,2024-02,34.06567956989966,-73.41999981932554,48.02843479820545,92.6531460001917,False
AREA_RW_f21,2024-03,-108.89597361224219,-344.98908482190996,-284.86794487572274,-214.33233515003778,False
AREA_RW_f21,2024-04,-112.81607268827007,-135.68649142628288,-182.9886196766091,-218.14303218351287,False
AREA_RW_f21,2024-05,-68.87395566593932,114.70390572331821,-11.896847303167636,3.7994269169967785,False
AREA_RW_f21,2024-06,132.07335233638318,-60.80064393733882,-144.943806922291,582.4437165323147,False
AREA_RW_f21,2024-07,-173.32486855013798,-213.78164060744405,-351.75704046626356,-245.5231667851372,False
AREA_RW_f21,2024-08,18.66185954542802,-65.57999244099234,-93.6879951179139,-10.187310504407298,False
AREA_RW_f21,2024-09,-216.8080679882646,-162.94353056971448,-171.41564047459545,-296.637003008478,False
AREA_RW_f21,2024-10,-559.32077323625,-303.2378217116815,-482.3979160312357,-961.4564778986467,False
AREA_RW_f21,2024-11,174.5004964194319,202.8180797427851,224.6508866471246,131.34238884462448,False
AREA_RW_f21,2024-12,54.39408067664551,-24.577874393597597,117.17906072952218,9.06194955732062,False
AREA_RW_f21,2025-01,352.42450357641087,-68.48740713087734,108.28716621105004,496.63111790535703,False
AREA_RW_f21,2025-02,3.1475627202715017,-327.7878880262514,-400.72761717343934,-285.45838220368586,False
AREA_RW_f21,2025-03,212.59190659171105,-22.260295440808854,142.73282883057476,107.20595453197308,False
AREA_RW_f21,2025-04,-152.91494419843974,-421.66408502859355,-286.79267513528,125.59664904837722,False
AREA_RW_f21,2025-05,-241.6360233682701,-16.04683952028861,-93.78119892516884,-426.66850078696064,False
AREA_RW_f21,2025-06,-339.5472741553575,-166.50824790026172,-370.83187850680093,-557.1878632578727,False
AREA_RW_f21,2025-07,132.22259458903426,77.89510416316492,230.7041273578089,535.6379365160365,False
AREA_RW_f21,2025-08,-313.83726255868584,90.05879934011047,249.71773822852,-587.304104681828,False
AREA_RW_f21,2025-09,-110.09066987280873,-271.94364854481074,-144.43575199071495,-576.6375186502229,False
AREA_RW_f21,2025-10,54.216708415193715,37.012787208388374,-13.425805899374959,-74.90564544455188,False
AREA_RW_f21,2025-11,-2.9693684882454994,10.212742633034996,-18.512377996240133,82.50611771664097,False
AREA_RW_f21,2025-12,-119.13155966084975,-195.13590319421843,-155.8690109403697,-174.0965041044638,False
