Date,Open,Close
2015-06-01,82.25,82.0999984741211
2015-06-02,81.88999938964844,82.11000061035156
2015-06-03,82.29000091552734,82.26000213623047
2015-06-04,81.94000244140625,81.5199966430664
2015-06-05,81.47000122070312,81.51000213623047
2015-06-08,81.44999694824219,80.98999786376953
2015-06-09,81.05999755859375,80.94000244140625
2015-06-10,81.29000091552734,81.86000061035156
2015-06-11,82.02999877929688,82.02999877929688
2015-06-12,81.76000213623047,81.5199966430664
2015-06-15,81.0,81.13999938964844
2015-06-16,81.0199966430664,81.56999969482422
2015-06-17,81.76000213623047,81.76000213623047
2015-06-18,81.98999786376953,82.5
2015-06-19,82.08000183105469,81.77999877929688
2015-06-22,82.38999938964844,82.2699966430664
2015-06-23,82.4000015258789,82.20999908447266
2015-06-24,82.12999725341797,81.58000183105469
2015-06-25,81.81999969482422,81.26000213623047
2015-06-26,81.45999908447266,81.3499984741211
2015-06-29,80.62999725341797,79.5999984741211
2015-06-30,80.26000213623047,79.80000305175781
2015-07-01,80.5199966430664,80.30000305175781
2015-07-02,80.47000122070312,80.2699966430664
2015-07-06,79.69999694824219,79.91000366210938
2015-07-07,80.0199966430664,80.56999969482422
2015-07-08,79.97000122070312,79.13999938964844
2015-07-09,79.91999816894531,79.33000183105469
2015-07-10,80.12000274658203,80.19000244140625
2015-07-13,80.81999969482422,81.0
2015-07-14,81.06999969482422,81.23999786376953
2015-07-15,81.33000183105469,80.95999908447266
2015-07-16,81.30000305175781,81.45999908447266
2015-07-17,81.36000061035156,81.05000305175781
2015-07-20,81.0999984741211,80.88999938964844
2015-07-21,80.83999633789062,80.58999633789062
2015-07-22,80.4000015258789,80.61000061035156
2015-07-23,80.7300033569336,80.2300033569336
2015-07-24,80.19999694824219,79.33999633789062
2015-07-27,79.04000091552734,78.86000061035156
2015-07-28,79.19000244140625,79.8499984741211
2015-07-29,79.88999938964844,80.5199966430664
2015-07-30,80.20999908447266,80.55999755859375
2015-07-31,80.80999755859375,80.56999969482422
2015-08-03,80.58999633789062,80.26000213623047
2015-08-04,80.30000305175781,80.16999816894531
2015-08-05,80.58999633789062,80.44999694824219
2015-08-06,80.44000244140625,79.91000366210938
2015-08-07,79.79000091552734,79.7699966430664
2015-08-10,80.27999877929688,80.9000015258789
2015-08-11,80.2699966430664,80.2300033569336
2015-08-12,79.6500015258789,80.37000274658203
2015-08-13,80.36000061035156,80.23999786376953
2015-08-14,80.11000061035156,80.55999755859375
2015-08-17,80.25,80.97000122070312
2015-08-18,80.9000015258789,80.80000305175781
2015-08-19,80.41000366210938,80.18000030517578
2015-08-20,79.62999725341797,78.5199966430664
2015-08-21,77.88999938964844,76.37999725341797
2015-08-24,71.38999938964844,73.33000183105469
2015-08-25,75.51000213623047,72.2699966430664
2015-08-26,74.29000091552734,74.63999938964844
2015-08-27,75.61000061035156,76.55999755859375
2015-08-28,76.2300033569336,76.7300033569336
