run,date,equity,n_pos
RANKVOL_BENCH_N10,2017-02-10,129656.9,10
RANKVOL_BENCH_N10,2017-02-13,130837.1,10
RANKVOL_BENCH_N10,2017-02-14,131774.69,10
RANKVOL_BENCH_N10,2017-02-15,132082.21,10
RANKVOL_BENCH_N10,2017-02-16,131065.13,10
RANKVOL_BENCH_N10,2017-02-17,130940.85,8
RANKVOL_BENCH_N10,2017-02-21,132228.47,9
RANKVOL_BENCH_N10,2017-02-22,131284.91,10
RANKVOL_BENCH_N10,2017-02-23,132081.85,10
RANKVOL_BENCH_N10,2017-02-24,131998.97,10
RANKVOL_BENCH_N10,2017-02-27,132138.19,10
RANKVOL_BENCH_N10,2017-02-28,131285.6,10
RANKVOL_BENCH_N10,2017-03-01,132542.44,10
RANKVOL_BENCH_N10,2017-03-02,132290.61,10
RANKVOL_BENCH_N10,2017-03-03,132046.69,10
RANKVOL_BENCH_N10,2017-03-06,131090.44,10
RANKVOL_BENCH_N10,2017-03-07,130628.19,10
RANKVOL_BENCH_N10,2017-03-08,129842.05,10
RANKVOL_BENCH_N10,2017-03-09,130253.21,10
RANKVOL_BENCH_N10,2017-03-10,131578.23,10
RANKVOL_BENCH_N10,2017-03-13,131920.62,10
RANKVOL_BENCH_N10,2017-03-14,131007.15,10
RANKVOL_BENCH_N10,2017-03-15,132921.3,10
RANKVOL_BENCH_N10,2017-03-16,132258.08,10
RANKVOL_BENCH_N10,2017-03-17,131949.93,10
RANKVOL_BENCH_N10,2017-03-20,131595.13,10
RANKVOL_BENCH_N10,2017-03-21,129705.7,10
RANKVOL_BENCH_N10,2017-03-22,129837.47,10
RANKVOL_BENCH_N10,2017-03-23,129726.99,10
RANKVOL_BENCH_N10,2017-03-24,129982.26,10
RANKVOL_BENCH_N10,2017-03-27,129541.76,10
RANKVOL_BENCH_N10,2017-03-28,129794.29,10
RANKVOL_BENCH_N10,2017-03-29,130269.08,10
RANKVOL_BENCH_N10,2017-03-30,129830.16,10
RANKVOL_BENCH_N10,2017-03-31,130431.18,10
RANKVOL_BENCH_N10,2017-04-03,130580.97,10
RANKVOL_BENCH_N10,2017-04-04,130767.67,10
RANKVOL_BENCH_N10,2017-04-05,130380.56,10
RANKVOL_BENCH_N10,2017-04-06,130544.81,10
RANKVOL_BENCH_N10,2017-04-07,130336.85,10
RANKVOL_BENCH_N10,2017-04-10,130891.25,10
RANKVOL_BENCH_N10,2017-04-11,130379.75,10
RANKVOL_BENCH_N10,2017-04-12,129735.35,10
RANKVOL_BENCH_N10,2017-04-13,128535.02,10
RANKVOL_BENCH_N10,2017-04-17,129153.52,10
RANKVOL_BENCH_N10,2017-04-18,128776.94,10
RANKVOL_BENCH_N10,2017-04-19,128252.58,10
RANKVOL_BENCH_N10,2017-04-20,128895.78,10
RANKVOL_BENCH_N10,2017-04-21,128479.74,10
RANKVOL_BENCH_N10,2017-04-24,128906.9,10
RANKVOL_BENCH_N10,2017-04-25,129460.38,10
RANKVOL_BENCH_N10,2017-04-26,131221.46,10
RANKVOL_BENCH_N10,2017-04-27,130661.04,10
RANKVOL_BENCH_N10,2017-04-28,130495.91,10
RANKVOL_BENCH_N10,2017-05-01,129459.29,9
RANKVOL_BENCH_N10,2017-05-02,127033.89,10
RANKVOL_BENCH_N10,2017-05-03,127483.39,10
RANKVOL_BENCH_N10,2017-05-04,125843.3,10
RANKVOL_BENCH_N10,2017-05-05,127813.55,10
RANKVOL_BENCH_N10,2017-05-08,127653.04,10
RANKVOL_BENCH_N10,2017-05-09,127171.74,10
RANKVOL_BENCH_N10,2017-05-10,128700.34,10
RANKVOL_BENCH_N10,2017-05-11,128702.89,10
RANKVOL_BENCH_N10,2017-05-12,128442.29,10
RANKVOL_BENCH_N10,2017-05-15,129264.56,10
RANKVOL_BENCH_N10,2017-05-16,130477.34,10
RANKVOL_BENCH_N10,2017-05-17,127498.03,10
RANKVOL_BENCH_N10,2017-05-18,127664.65,10
RANKVOL_BENCH_N10,2017-05-19,128871.99,10
RANKVOL_BENCH_N10,2017-05-22,129207.01,10
RANKVOL_BENCH_N10,2017-05-23,128832.74,10
RANKVOL_BENCH_N10,2017-05-24,128679.5,10
RANKVOL_BENCH_N10,2017-05-25,127623.96,10
RANKVOL_BENCH_N10,2017-05-26,127500.1,10
RANKVOL_BENCH_N10,2017-05-30,126536.45,10
RANKVOL_BENCH_N10,2017-05-31,126765.39,10
RANKVOL_BENCH_N10,2017-06-01,127476.06,10
RANKVOL_BENCH_N10,2017-06-02,127707.5,10
RANKVOL_BENCH_N10,2017-06-05,127940.54,10
RANKVOL_BENCH_N10,2017-06-06,128444.01,10
RANKVOL_BENCH_N10,2017-06-07,128127.05,10
RANKVOL_BENCH_N10,2017-06-08,128407.49,10
RANKVOL_BENCH_N10,2017-06-09,128647.35,10
RANKVOL_BENCH_N10,2017-06-12,128545.5,10
RANKVOL_BENCH_N10,2017-06-13,128679.96,10
RANKVOL_BENCH_N10,2017-06-14,127314.31,10
RANKVOL_BENCH_N10,2017-06-15,126477.61,10
RANKVOL_BENCH_N10,2017-06-16,127032.45,10
RANKVOL_BENCH_N10,2017-06-19,127479.51,10
RANKVOL_BENCH_N10,2017-06-20,125621.07,10
RANKVOL_BENCH_N10,2017-06-21,124581.57,10
RANKVOL_BENCH_N10,2017-06-22,125269.35,10
RANKVOL_BENCH_N10,2017-06-23,125593.04,10
RANKVOL_BENCH_N10,2017-06-26,126084.85,10
RANKVOL_BENCH_N10,2017-06-27,125721.42,10
RANKVOL_BENCH_N10,2017-06-28,127181.15,10
RANKVOL_BENCH_N10,2017-06-29,127247.91,10
RANKVOL_BENCH_N10,2017-06-30,127844.34,10
RANKVOL_BENCH_N10,2017-07-03,128800.7,10
RANKVOL_BENCH_N10,2017-07-05,128680.01,10
RANKVOL_BENCH_N10,2017-07-06,126768.4,10
RANKVOL_BENCH_N10,2017-07-07,126780.89,9
RANKVOL_BENCH_N10,2017-07-10,126994.46,10
RANKVOL_BENCH_N10,2017-07-11,127184.07,10
RANKVOL_BENCH_N10,2017-07-12,127945.37,10
RANKVOL_BENCH_N10,2017-07-13,128296.43,10
RANKVOL_BENCH_N10,2017-07-14,129141.32,10
RANKVOL_BENCH_N10,2017-07-17,129217.36,10
RANKVOL_BENCH_N10,2017-07-18,129368.04,10
RANKVOL_BENCH_N10,2017-07-19,130489.69,10
RANKVOL_BENCH_N10,2017-07-20,131261.48,10
RANKVOL_BENCH_N10,2017-07-21,131245.32,10
RANKVOL_BENCH_N10,2017-07-24,130080.4,10
RANKVOL_BENCH_N10,2017-07-25,131016.92,9
RANKVOL_BENCH_N10,2017-07-26,131828.49,10
RANKVOL_BENCH_N10,2017-07-27,133213.65,10
RANKVOL_BENCH_N10,2017-07-28,132508.26,10
RANKVOL_BENCH_N10,2017-07-31,132286.71,10
RANKVOL_BENCH_N10,2017-08-01,133111.38,10
RANKVOL_BENCH_N10,2017-08-02,133005.52,9
RANKVOL_BENCH_N10,2017-08-03,132346.13,10
RANKVOL_BENCH_N10,2017-08-04,133269.0,10
RANKVOL_BENCH_N10,2017-08-07,133498.49,9
RANKVOL_BENCH_N10,2017-08-08,133288.49,10
RANKVOL_BENCH_N10,2017-08-09,132409.56,10
RANKVOL_BENCH_N10,2017-08-10,130522.1,8
RANKVOL_BENCH_N10,2017-08-11,130599.79,7
RANKVOL_BENCH_N10,2017-08-14,132153.23,7
RANKVOL_BENCH_N10,2017-08-15,132231.0,10
RANKVOL_BENCH_N10,2017-08-16,132769.49,10
RANKVOL_BENCH_N10,2017-08-17,129934.08,10
RANKVOL_BENCH_N10,2017-08-18,130224.3,10
RANKVOL_BENCH_N10,2017-08-21,129612.33,10
RANKVOL_BENCH_N10,2017-08-22,132327.84,10
RANKVOL_BENCH_N10,2017-08-23,131672.81,10
RANKVOL_BENCH_N10,2017-08-24,131459.66,9
RANKVOL_BENCH_N10,2017-08-25,131402.59,10
RANKVOL_BENCH_N10,2017-08-28,130887.76,10
RANKVOL_BENCH_N10,2017-08-29,130833.41,10
RANKVOL_BENCH_N10,2017-08-30,131623.72,10
RANKVOL_BENCH_N10,2017-08-31,132282.8,10
RANKVOL_BENCH_N10,2017-09-01,132770.16,10
RANKVOL_BENCH_N10,2017-09-05,131098.87,10
RANKVOL_BENCH_N10,2017-09-06,132885.43,10
RANKVOL_BENCH_N10,2017-09-07,132497.14,10
RANKVOL_BENCH_N10,2017-09-08,131605.82,10
RANKVOL_BENCH_N10,2017-09-11,133185.69,10
RANKVOL_BENCH_N10,2017-09-12,134523.11,10
RANKVOL_BENCH_N10,2017-09-13,135214.09,10
RANKVOL_BENCH_N10,2017-09-14,135100.42,10
RANKVOL_BENCH_N10,2017-09-15,136027.82,10
RANKVOL_BENCH_N10,2017-09-18,135796.06,10
RANKVOL_BENCH_N10,2017-09-19,136129.86,10
RANKVOL_BENCH_N10,2017-09-20,136553.0,10
RANKVOL_BENCH_N10,2017-09-21,136453.91,10
RANKVOL_BENCH_N10,2017-09-22,136732.36,10
RANKVOL_BENCH_N10,2017-09-25,136814.09,10
RANKVOL_BENCH_N10,2017-09-26,137512.88,10
RANKVOL_BENCH_N10,2017-09-27,138186.82,10
RANKVOL_BENCH_N10,2017-09-28,137927.28,10
RANKVOL_BENCH_N10,2017-09-29,138178.79,10
RANKVOL_BENCH_N10,2017-10-02,137950.01,10
RANKVOL_BENCH_N10,2017-10-03,137550.79,10
RANKVOL_BENCH_N10,2017-10-04,137835.67,10
RANKVOL_BENCH_N10,2017-10-05,138644.02,10
RANKVOL_BENCH_N10,2017-10-06,138741.34,10
RANKVOL_BENCH_N10,2017-10-09,138695.39,10
RANKVOL_BENCH_N10,2017-10-10,139410.33,10
RANKVOL_BENCH_N10,2017-10-11,140469.95,10
RANKVOL_BENCH_N10,2017-10-12,140979.75,10
RANKVOL_BENCH_N10,2017-10-13,141735.25,10
RANKVOL_BENCH_N10,2017-10-16,141595.02,10
RANKVOL_BENCH_N10,2017-10-17,141311.12,10
RANKVOL_BENCH_N10,2017-10-18,140505.21,10
RANKVOL_BENCH_N10,2017-10-19,140286.53,10
RANKVOL_BENCH_N10,2017-10-20,139945.31,10
RANKVOL_BENCH_N10,2017-10-23,139593.14,10
RANKVOL_BENCH_N10,2017-10-24,140051.1,10
RANKVOL_BENCH_N10,2017-10-25,135368.91,10
RANKVOL_BENCH_N10,2017-10-26,135147.03,10
RANKVOL_BENCH_N10,2017-10-27,135292.2,10
RANKVOL_BENCH_N10,2017-10-30,133687.34,10
RANKVOL_BENCH_N10,2017-10-31,133634.58,9
RANKVOL_BENCH_N10,2017-11-01,132965.49,10
RANKVOL_BENCH_N10,2017-11-02,131071.38,10
RANKVOL_BENCH_N10,2017-11-03,132781.62,10
RANKVOL_BENCH_N10,2017-11-06,133637.12,10
RANKVOL_BENCH_N10,2017-11-07,133762.79,10
RANKVOL_BENCH_N10,2017-11-08,133406.51,10
RANKVOL_BENCH_N10,2017-11-09,131120.0,10
RANKVOL_BENCH_N10,2017-11-10,130946.64,10
RANKVOL_BENCH_N10,2017-11-13,131197.74,10
RANKVOL_BENCH_N10,2017-11-14,130450.02,10
RANKVOL_BENCH_N10,2017-11-15,130720.74,10
RANKVOL_BENCH_N10,2017-11-16,131627.1,10
RANKVOL_BENCH_N10,2017-11-17,132101.02,10
RANKVOL_BENCH_N10,2017-11-20,132119.4,10
RANKVOL_BENCH_N10,2017-11-21,132006.69,10
RANKVOL_BENCH_N10,2017-11-22,132668.26,10
RANKVOL_BENCH_N10,2017-11-24,132482.91,10
RANKVOL_BENCH_N10,2017-11-27,132957.57,10
RANKVOL_BENCH_N10,2017-11-28,134835.58,10
