Date,Open,Close
2016-09-01,217.3699951171875,217.38999938964844
2016-09-02,218.38999938964844,218.3699951171875
2016-09-06,218.6999969482422,219.02999877929688
2016-09-07,218.83999633789062,219.00999450683594
2016-09-08,218.6199951171875,218.50999450683594
2016-09-09,216.97000122070312,213.27999877929688
2016-09-12,212.38999938964844,216.33999633789062
2016-09-13,214.83999633789062,213.22999572753906
2016-09-14,213.2899932861328,213.14999389648438
2016-09-15,212.9600067138672,215.27999877929688
2016-09-16,213.47999572753906,213.3699951171875
2016-09-19,214.1300048828125,213.41000366210938
2016-09-20,214.41000366210938,213.4199981689453
2016-09-21,214.24000549316406,215.82000732421875
2016-09-22,217.0,217.17999267578125
2016-09-23,216.72000122070312,215.99000549316406
2016-09-26,215.02000427246094,214.24000549316406
2016-09-27,214.0500030517578,215.57000732421875
2016-09-28,215.8300018310547,216.63999938964844
2016-09-29,216.39999389648438,214.67999267578125
2016-09-30,215.64999389648438,216.3000030517578
2016-10-03,215.82000732421875,215.77999877929688
2016-10-04,215.91000366210938,214.67999267578125
2016-10-05,215.41000366210938,215.6300048828125
2016-10-06,215.3699951171875,215.77999877929688
2016-10-07,216.10000610351562,215.0399932861328
2016-10-10,216.16000366210938,216.16000366210938
2016-10-11,215.66000366210938,213.42999267578125
2016-10-12,213.58999633789062,213.7100067138672
2016-10-13,212.16000366210938,213.00999450683594
2016-10-14,214.14999389648438,213.1199951171875
2016-10-17,213.08999633789062,212.3800048828125
2016-10-18,214.24000549316406,213.7100067138672
2016-10-19,214.02000427246094,214.27999877929688
2016-10-20,213.8699951171875,213.8800048828125
2016-10-21,213.8800048828125,213.97999572753906
2016-10-24,215.0,214.88999938964844
2016-10-25,214.67999267578125,214.1699981689453
2016-10-26,213.2100067138672,213.74000549316406
2016-10-27,214.5800018310547,213.1699981689453
2016-10-28,213.13999938964844,212.5399932861328
2016-10-31,212.92999267578125,212.5500030517578
2016-11-01,212.92999267578125,211.00999450683594
2016-11-02,210.64999389648438,209.74000549316406
2016-11-03,209.99000549316406,208.77999877929688
2016-11-04,208.91000366210938,208.5500030517578
2016-11-07,208.5500030517578,213.14999389648438
2016-11-08,212.69000244140625,214.11000061035156
2016-11-09,212.3699951171875,216.3800048828125
2016-11-10,217.3000030517578,216.9199981689453
2016-11-11,216.0800018310547,216.4199981689453
2016-11-14,217.02999877929688,216.58999633789062
2016-11-15,217.0399932861328,218.27999877929688
2016-11-16,217.55999755859375,217.8699951171875
2016-11-17,218.0500030517578,218.99000549316406
2016-11-18,219.07000732421875,218.5
2016-11-21,219.1699981689453,220.14999389648438
2016-11-22,220.50999450683594,220.5800018310547
2016-11-23,219.97999572753906,220.6999969482422
2016-11-25,221.10000610351562,221.52000427246094
2016-11-28,221.16000366210938,220.47999572753906
2016-11-29,220.52000427246094,220.91000366210938
2016-11-30,221.6300048828125,220.3800048828125
2016-12-01,220.72999572753906,219.57000732421875
2016-12-02,219.6699981689453,219.67999267578125
2016-12-05,220.64999389648438,221.0
2016-12-06,221.22000122070312,221.6999969482422
2016-12-07,221.52000427246094,224.60000610351562
2016-12-08,224.57000732421875,225.14999389648438
2016-12-09,225.41000366210938,226.50999450683594
2016-12-12,226.39999389648438,226.25
2016-12-13,227.02000427246094,227.75999450683594
2016-12-14,227.41000366210938,225.8800048828125
2016-12-15,226.16000366210938,226.80999755859375
2016-12-16,226.00999450683594,225.0399932861328
2016-12-19,225.25,225.52999877929688
2016-12-20,226.14999389648438,226.39999389648438
2016-12-21,226.25,225.77000427246094
2016-12-22,225.60000610351562,225.3800048828125
2016-12-23,225.42999267578125,225.7100067138672
2016-12-27,226.02000427246094,226.27000427246094
2016-12-28,226.57000732421875,224.39999389648438
2016-12-29,224.47999572753906,224.35000610351562
2016-12-30,224.72999572753906,223.52999877929688
2017-01-03,225.0399932861328,225.24000549316406
2017-01-04,225.6199951171875,226.5800018310547
2017-01-05,226.27000427246094,226.39999389648438
2017-01-06,226.52999877929688,227.2100067138672
2017-01-09,226.91000366210938,226.4600067138672
2017-01-10,226.47999572753906,226.4600067138672
2017-01-11,226.36000061035156,227.10000610351562
2017-01-12,226.5,226.52999877929688
2017-01-13,226.72999572753906,227.0500030517578
2017-01-17,226.30999755859375,226.25
2017-01-18,226.5399932861328,226.75
2017-01-19,226.83999633789062,225.91000366210938
2017-01-20,226.6999969482422,226.74000549316406
2017-01-23,226.74000549316406,226.14999389648438
2017-01-24,226.39999389648438,227.60000610351562
2017-01-25,228.6999969482422,229.57000732421875
2017-01-26,229.39999389648438,229.3300018310547
2017-01-27,229.4199981689453,228.97000122070312
2017-01-30,228.1699981689453,227.5500030517578
2017-01-31,226.97999572753906,227.52999877929688
2017-02-01,227.52999877929688,227.6199951171875
2017-02-02,227.6199951171875,227.77000427246094
2017-02-03,228.82000732421875,229.33999633789062
2017-02-06,228.8699951171875,228.92999267578125
2017-02-07,229.3800048828125,228.94000244140625
2017-02-08,228.94000244140625,229.24000549316406
2017-02-09,229.24000549316406,230.60000610351562
2017-02-10,231.0,231.50999450683594
2017-02-13,232.0800018310547,232.77000427246094
2017-02-14,232.55999755859375,233.6999969482422
2017-02-15,233.4499969482422,234.9199981689453
2017-02-16,234.9499969482422,234.72000122070312
2017-02-17,233.9499969482422,235.08999633789062
2017-02-21,235.52000427246094,236.49000549316406
2017-02-22,236.02000427246094,236.27999877929688
2017-02-23,236.8800048828125,236.44000244140625
2017-02-24,235.4600067138672,236.74000549316406
2017-02-27,236.63999938964844,237.11000061035156
2017-02-28,236.6699981689453,236.47000122070312
2017-03-01,238.38999938964844,239.77999877929688
2017-03-02,239.55999755859375,238.27000427246094
2017-03-03,238.1699981689453,238.4199981689453
2017-03-06,237.5,237.7100067138672
2017-03-07,237.36000061035156,237.0
2017-03-08,237.33999633789062,236.55999755859375
2017-03-09,236.6999969482422,236.86000061035156
2017-03-10,237.97000122070312,237.69000244140625
2017-03-13,237.6199951171875,237.80999755859375
2017-03-14,237.17999267578125,236.89999389648438
2017-03-15,237.55999755859375,238.9499969482422
2017-03-16,239.11000061035156,238.47999572753906
2017-03-17,237.75,237.02999877929688
2017-03-20,237.02999877929688,236.77000427246094
2017-03-21,237.47000122070312,233.72999572753906
2017-03-22,233.77000427246094,234.27999877929688
2017-03-23,234.27999877929688,234.02999877929688
2017-03-24,234.3800048828125,233.86000061035156
2017-03-27,231.92999267578125,233.6199951171875
2017-03-28,233.27000427246094,235.32000732421875
2017-03-29,234.99000549316406,235.5399932861328
2017-03-30,235.47000122070312,236.2899932861328
2017-03-31,235.89999389648438,235.74000549316406
2017-04-03,235.8000030517578,235.3300018310547
2017-04-04,235.0,235.47999572753906
2017-04-05,236.25999450683594,234.77999877929688
2017-04-06,234.94000244140625,235.44000244140625
2017-04-07,235.14999389648438,235.1999969482422
2017-04-10,235.36000061035156,235.33999633789062
2017-04-11,234.89999389648438,235.05999755859375
2017-04-12,234.74000549316406,234.02999877929688
2017-04-13,233.63999938964844,232.50999450683594
2017-04-17,233.11000061035156,234.57000732421875
2017-04-18,233.72000122070312,233.8699951171875
2017-04-19,234.52000427246094,233.44000244140625
2017-04-20,234.14999389648438,235.33999633789062
2017-04-21,235.25,234.58999633789062
2017-04-24,237.17999267578125,237.1699981689453
2017-04-25,237.91000366210938,238.5500030517578
2017-04-26,238.50999450683594,238.39999389648438
2017-04-27,238.77000427246094,238.60000610351562
2017-04-28,238.89999389648438,238.0800018310547
2017-05-01,238.67999267578125,238.67999267578125
2017-05-02,238.83999633789062,238.77000427246094
2017-05-03,238.77000427246094,238.47999572753906
2017-05-04,238.8300018310547,238.75999450683594
2017-05-05,239.19000244140625,239.6999969482422
2017-05-08,239.75,239.66000366210938
2017-05-09,239.9600067138672,239.44000244140625
2017-05-10,239.38999938964844,239.8699951171875
2017-05-11,239.35000610351562,239.3800048828125
2017-05-12,239.08999633789062,238.97999572753906
2017-05-15,239.47000122070312,240.3000030517578
2017-05-16,240.63999938964844,240.0800018310547
2017-05-17,240.0800018310547,235.82000732421875
2017-05-18,235.72999572753906,236.77000427246094
2017-05-19,237.3300018310547,238.30999755859375
2017-05-22,238.89999389648438,239.52000427246094
2017-05-23,239.9499969482422,240.0500030517578
2017-05-24,240.32000732421875,240.61000061035156
2017-05-25,241.1999969482422,241.75999450683594
2017-05-26,241.5399932861328,241.7100067138672
2017-05-30,241.33999633789062,241.5
2017-05-31,241.83999633789062,241.44000244140625
2017-06-01,241.97000122070312,243.36000061035156
2017-06-02,243.4199981689453,244.1699981689453
2017-06-05,243.97000122070312,243.99000549316406
2017-06-06,243.33999633789062,243.2100067138672
2017-06-07,243.60000610351562,243.66000366210938
2017-06-08,243.77000427246094,243.77999877929688
2017-06-09,244.08999633789062,243.41000366210938
2017-06-12,243.1300048828125,243.36000061035156
2017-06-13,243.97999572753906,244.5500030517578
2017-06-14,244.86000061035156,244.24000549316406
2017-06-15,242.67999267578125,243.77000427246094
2017-06-16,242.77000427246094,242.63999938964844
2017-06-19,243.58999633789062,244.66000366210938
2017-06-20,244.25,243.00999450683594
2017-06-21,243.4600067138672,242.9499969482422
2017-06-22,242.9600067138672,242.83999633789062
2017-06-23,242.91000366210938,243.1300048828125
2017-06-26,243.89999389648438,243.2899932861328
2017-06-27,243.0399932861328,241.3300018310547
2017-06-28,242.5,243.49000549316406
2017-06-29,243.66000366210938,241.35000610351562
2017-06-30,242.27999877929688,241.8000030517578
2017-07-03,242.8800048828125,242.2100067138672
2017-07-05,242.6300048828125,242.77000427246094
2017-07-06,241.88999938964844,240.5500030517578
2017-07-07,241.2100067138672,242.11000061035156
2017-07-10,242.11000061035156,242.3699951171875
2017-07-11,242.3699951171875,242.19000244140625
2017-07-12,243.3000030517578,244.00999450683594
2017-07-13,244.02000427246094,244.4199981689453
2017-07-14,244.4199981689453,245.55999755859375
2017-07-17,245.47000122070312,245.52999877929688
2017-07-18,245.05999755859375,245.66000366210938
2017-07-19,246.02000427246094,246.99000549316406
2017-07-20,247.27999877929688,247.10000610351562
2017-07-21,246.44000244140625,246.8800048828125
2017-07-24,246.7899932861328,246.82000732421875
2017-07-25,247.67999267578125,247.4199981689453
2017-07-26,247.75,247.42999267578125
2017-07-27,247.9600067138672,247.1999969482422
2017-07-28,246.64999389648438,246.91000366210938
2017-07-31,247.3699951171875,246.77000427246094
2017-08-01,247.4600067138672,247.32000732421875
2017-08-02,247.47000122070312,247.44000244140625
2017-08-03,247.30999755859375,246.9600067138672
2017-08-04,247.52000427246094,247.41000366210938
2017-08-07,247.49000549316406,247.8699951171875
2017-08-08,247.50999450683594,247.25999450683594
2017-08-09,246.47000122070312,247.25
2017-08-10,246.2899932861328,243.75999450683594
2017-08-11,244.02000427246094,244.1199951171875
2017-08-14,245.58999633789062,246.5399932861328
2017-08-15,246.97999572753906,246.50999450683594
2017-08-16,247.11000061035156,246.94000244140625
2017-08-17,246.24000549316406,243.08999633789062
2017-08-18,242.89999389648438,242.7100067138672
2017-08-21,242.63999938964844,242.89999389648438
2017-08-22,243.57000732421875,245.44000244140625
2017-08-23,244.3300018310547,244.55999755859375
2017-08-24,245.0,243.99000549316406
2017-08-25,244.89999389648438,244.55999755859375
2017-08-28,245.1699981689453,244.57000732421875
2017-08-29,243.05999755859375,244.85000610351562
2017-08-30,244.8300018310547,246.00999450683594
2017-08-31,246.72000122070312,247.49000549316406
2017-09-01,247.9199981689453,247.83999633789062
2017-09-05,247.25999450683594,246.05999755859375
2017-09-06,246.83999633789062,246.89999389648438
2017-09-07,247.25,246.8699951171875
2017-09-08,246.5399932861328,246.5800018310547
2017-09-11,248.0399932861328,249.2100067138672
2017-09-12,249.6300048828125,250.0500030517578
2017-09-13,249.72000122070312,250.1699981689453
2017-09-14,249.8000030517578,250.08999633789062
2017-09-15,248.69000244140625,249.19000244140625
2017-09-18,249.61000061035156,249.72000122070312
2017-09-19,250.0,249.97000122070312
2017-09-20,250.07000732421875,250.05999755859375
2017-09-21,249.8800048828125,249.38999938964844
2017-09-22,249.0500030517578,249.44000244140625
2017-09-25,249.14999389648438,248.92999267578125
2017-09-26,249.4199981689453,249.0800018310547
2017-09-27,249.8800048828125,250.0500030517578
2017-09-28,249.72999572753906,250.35000610351562
2017-09-29,250.33999633789062,251.22999572753906
2017-10-02,251.49000549316406,252.32000732421875
2017-10-03,252.32000732421875,252.86000061035156
2017-10-04,252.69000244140625,253.16000366210938
2017-10-05,253.5399932861328,254.66000366210938
2017-10-06,254.14999389648438,254.3699951171875
2017-10-09,254.6300048828125,253.9499969482422
2017-10-10,254.60000610351562,254.6199951171875
2017-10-11,254.50999450683594,255.02000427246094
2017-10-12,254.66000366210938,254.63999938964844
2017-10-13,255.13999938964844,254.9499969482422
2017-10-16,255.2100067138672,255.2899932861328
2017-10-17,255.22999572753906,255.47000122070312
2017-10-18,255.89999389648438,255.72000122070312
2017-10-19,254.8300018310547,255.7899932861328
2017-10-20,256.70001220703125,257.1099853515625
2017-10-23,257.4800109863281,256.1099853515625
2017-10-24,256.6000061035156,256.55999755859375
2017-10-25,256.17999267578125,255.2899932861328
2017-10-26,255.99000549316406,255.6199951171875
2017-10-27,256.4700012207031,257.7099914550781
2017-10-30,256.4700012207031,256.75
2017-10-31,257.17999267578125,257.1499938964844
2017-11-01,258.0400085449219,257.489990234375
2017-11-02,257.4100036621094,257.5899963378906
2017-11-03,257.7699890136719,258.45001220703125
2017-11-06,258.29998779296875,258.8500061035156
2017-11-07,258.9700012207031,258.6700134277344
2017-11-08,258.4700012207031,259.1099853515625
2017-11-09,257.7300109863281,258.1700134277344
